scene,listener,system,mbstoi
S08537,L0229,E001,0.265428140619842
S09245,L0212,E001,0.426203254142952
S09245,L0206,E001,0.31538057477283
S09606,L0224,E001,0.04445120904826
S09707,L0201,E001,0.144267799287869
S09716,L0227,E001,0.445844135814686
S09546,L0217,E001,0.095143531552515
S08980,L0242,E001,0.305233820765175
S09634,L0240,E001,0.182281607683615
S09128,L0240,E001,0.361402310072571
S09488,L0221,E001,0.37514618776668
S09865,L0215,E001,0.244783233077833
S09341,L0239,E001,0.194334818377308
S09338,L0227,E001,0.367250761784704
S09228,L0219,E001,0.327642265778622
S08973,L0201,E001,0.330483931333741
S09767,L0209,E001,0.460429598894535
S09753,L0243,E001,0.143386559960464
S08791,L0240,E001,0.44125269894028
S09919,L0242,E001,0.200228796197749
S08853,L0219,E001,0.507538728695786
S09824,L0221,E001,0.329452747198878
S09620,L0242,E001,0.333867846990364
S09532,L0222,E001,0.178193562582087
S08600,L0227,E001,0.435415326784211
S09259,L0209,E001,0.417798441355758
S09366,L0215,E001,0.162652373119214
S09827,L0229,E001,0.450194995873084
S08793,L0217,E001,0.28101050929023
S09581,L0222,E001,0.300128217587716
S08931,L0217,E001,0.48076619135122
S08837,L0243,E001,0.473050534929577
S09455,L0222,E001,0.324461112443344
S09231,L0227,E001,0.064871335028849
S08889,L0240,E001,0.451086193826424
S09136,L0224,E001,0.192587620064453
S09246,L0224,E001,0.318652898399276
S09894,L0200,E001,0.405000487951037
S08901,L0224,E001,0.314502403904508
S09351,L0242,E001,0.197730488320869
S09209,L0231,E001,0.282060478648279
S09209,L0225,E001,0.286165366922201
S09543,L0227,E001,0.117693179806818
S09386,L0231,E001,0.34890127681871
S08952,L0215,E001,0.195738061890717
S09386,L0225,E001,0.380537312476489
S10000,L0236,E001,0.188565931880285
S09677,L0236,E001,0.303461329343129
S09363,L0227,E001,0.238053535457647
S08510,L0239,E001,0.264687277397081
S08645,L0240,E001,0.494651845079464
S09158,L0218,E001,0.272955711355604
S09573,L0229,E001,0.286877589352411
S09754,L0236,E001,0.176902017242093
S09317,L0200,E001,0.360333722150214
S08939,L0222,E001,0.202253508797971
S09776,L0217,E001,0.309477089285214
S09803,L0222,E001,0.256583748759759
S09397,L0206,E001,0.265583797736642
S09793,L0215,E001,0.069938293690421
S09928,L0216,E001,0.461385701242759
S08781,L0201,E001,0.32343213817273
S08561,L0239,E001,0.195865277630219
S09073,L0200,E001,0.439187234660927
S08732,L0200,E001,0.348445275919997
S09904,L0215,E001,0.273803772789491
S09175,L0240,E001,0.381958133923728
S09199,L0239,E001,0.441749732449264
S09564,L0224,E001,0.237300869764853
S09569,L0227,E001,0.206886030714677
S08707,L0215,E001,0.391304895622216
S09111,L0227,E001,0.262013548964968
S08606,L0224,E001,0.327469302662108
S08998,L0224,E001,0.32243251007093
S08582,L0215,E001,0.516859870957287
S09067,L0201,E001,0.346552253916884
S08627,L0219,E001,0.246819467684814
S09626,L0243,E001,0.187451766155181
S08956,L0242,E001,0.2436085391409
S08752,L0209,E001,0.248609401071226
S09666,L0216,E001,0.45748362582789
S08977,L0243,E001,0.274589671542968
S08798,L0229,E001,0.206575863228726
S08751,L0229,E001,0.216668671499622
S09248,L0201,E001,0.447028843896562
S08540,L0212,E001,0.185105028964261
S08540,L0206,E001,0.185573984551353
S09282,L0209,E001,0.495534271479262
S08644,L0219,E001,0.379624583582377
S08644,L0225,E001,0.45582928665179
S09892,L0215,E001,0.268267412741319
S09488,L0218,E001,0.338891748320426
S08998,L0216,E021,0.652264980789264
S09509,L0222,E021,0.727144725653216
S08606,L0216,E021,0.736276343202013
S09111,L0215,E021,0.746020444584754
S09365,L0217,E021,0.549068786435138
S09510,L0209,E021,0.652501915127037
S09569,L0201,E021,0.675907326738492
S09928,L0219,E021,0.605684576014619
S09928,L0225,E021,0.661014785489447
S09860,L0206,E021,0.485359113913892
S09707,L0221,E021,0.643670918254948
S09915,L0229,E021,0.796800102708031
S09961,L0222,E021,0.58437902624249
S09502,L0227,E021,0.660996437848856
S09704,L0229,E021,0.681487491587076
S08969,L0201,E021,0.689891097955033
S09627,L0239,E021,0.587455790049473
S09920,L0200,E021,0.53598915548718
S09107,L0243,E021,0.618702829833195
S09460,L0201,E021,0.670737710388827
S09067,L0218,E021,0.498011293762323
S09317,L0224,E021,0.562228982608941
S09298,L0218,E021,0.690486051046491
S09776,L0227,E021,0.659089812490272
S08743,L0209,E021,0.474578240475006
S09666,L0219,E021,0.497049312216789
S09436,L0201,E021,0.626808101696821
S08576,L0215,E021,0.70593657550521
S08943,L0212,E021,0.673284188902581
S09476,L0240,E021,0.579885750112387
S09040,L0222,E021,0.707426924152493
S09073,L0224,E021,0.579324822667576
S08515,L0216,E021,0.658515555966186
S08732,L0224,E021,0.525606198201115
S08735,L0240,E021,0.562888328604746
S09188,L0206,E021,0.46857673145901
S09164,L0243,E021,0.677238373026894
S09780,L0240,E021,0.628134025610514
S08853,L0239,E021,0.581767094409193
S10000,L0217,E021,0.577338593922702
S08653,L0222,E021,0.632304061660015
S09649,L0212,E021,0.504168055904742
S09621,L0229,E021,0.69908010881376
S09228,L0239,E021,0.70030139920288
S08973,L0221,E021,0.734956525884558
S08627,L0239,E021,0.585514455846185
S09067,L0221,E021,0.505827568896263
S09754,L0217,E021,0.603263531337631
S09144,L0231,E021,0.692581436519004
S09833,L0219,E021,0.560628958418879
S09913,L0229,E021,0.64153370227466
S08961,L0236,E021,0.47289575125721
S09342,L0217,E021,0.570065762902439
S09078,L0231,E021,0.488508666292788
S09078,L0225,E021,0.459096632720255
S09911,L0242,E021,0.622429961519544
S08702,L0212,E021,0.645535805969384
S09018,L0206,E021,0.527793606955728
S09593,L0201,E021,0.6679612219931
S09716,L0215,E021,0.753058168297794
S08931,L0227,E021,0.690194006484717
S09480,L0236,E021,0.465553087806965
S08689,L0243,E021,0.613236627090056
S09470,L0243,E021,0.510836390186239
S08781,L0221,E021,0.562159047322832
S09894,L0224,E021,0.579169920666757
S09812,L0225,E021,0.579591346487808
S09812,L0231,E021,0.560158248313681
S09945,L0216,E021,0.68723287515727
S09759,L0215,E021,0.460777287787136
S09790,L0201,E021,0.583912206457666
S08973,L0218,E021,0.696379830431034
S09158,L0200,E021,0.664661822737327
S08614,L0200,E021,0.616403414658058
S09406,L0209,E021,0.598754086968522
S09363,L0201,E021,0.586812535355584
S09596,L0231,E021,0.581034935735215
S09397,L0218,E021,0.461869275427742
S08590,L0231,E021,0.499032057458448
S08590,L0225,E021,0.489570322541568
S09543,L0215,E021,0.537059603018417
S08644,L0239,E021,0.593529352176551
S08895,L0242,E021,0.611594013125779
S08901,L0216,E021,0.714958644193316
S09246,L0216,E021,0.616340769169727
S09276,L0224,E021,0.521057821721639
S09248,L0221,E021,0.712421528037259
S09231,L0201,E021,0.546122975255536
S09520,L0216,E021,0.715405001286236
S08782,L0217,E021,0.5831729538946
S08616,L0243,E021,0.561248990182948
S09707,L0218,E021,0.599861361035409
S08600,L0201,E021,0.680324240731144
S09448,L0242,E021,0.440815459301325
S08508,L0242,E021,0.578523415691998
S08897,L0200,E021,0.704644507946636
S09450,L0222,E021,0.636586939212313
S09429,L0216,E021,0.517182807531339
S09338,L0201,E021,0.696289768299215
S08660,L0222,E021,0.666935806393392
S08578,L0231,E021,0.694440476252219
S09972,L0218,E021,0.538261942003978
S08765,L0218,E021,0.578798889373472
S09846,L0200,E021,0.627294280070144
S08753,L0239,E021,0.615912876469319
S08807,L0225,E021,0.542212340486987
S08807,L0231,E021,0.546117288758629
S09676,L0215,E021,0.638477644555026
S09519,L0239,E021,0.714775837951998
S09678,L0236,E021,0.505676717791164
S09452,L0212,E021,0.558276741626232
S09101,L0227,E021,0.658242467139739
S09125,L0229,E021,0.767733395771015
S09255,L0229,E021,0.560940432240842
S09971,L0239,E021,0.495465024487874
S09837,L0239,E021,0.576079108190665
S09071,L0206,E021,0.555367825468314
S08529,L0219,E021,0.46376924392039
S09753,L0217,E021,0.564317737763663
S09071,L0212,E021,0.725356843274858
S09828,L0201,E021,0.743446050621429
S08869,L0218,E021,0.668880633909576
S08703,L0215,E021,0.554594524133107
S09274,L0200,E021,0.447052297480024
S09463,L0240,E021,0.561575523222672
S09615,L0201,E021,0.665818703590482
S08928,L0242,E021,0.619760970620316
S09662,L0216,E021,0.655948946981567
S09625,L0227,E021,0.540068060764202
S08739,L0242,E021,0.597478433176183
S08727,L0231,E021,0.638508596499002
S09451,L0219,E021,0.64557907233944
S09922,L0222,E021,0.636566450369029
S08794,L0225,E021,0.705472847762468
S09199,L0243,E021,0.607723430989578
S08794,L0219,E021,0.670081596695493
S09977,L0201,E021,0.646286845373682
S09831,L0201,E021,0.646752155030777
S08905,L0222,E021,0.67965655046582
S08561,L0243,E021,0.567818231764053
S09193,L0219,E021,0.554341757679472
S09193,L0225,E021,0.621364175432798
S09689,L0236,E021,0.61581233935691
S09673,L0224,E021,0.561621473790392
S08766,L0212,E021,0.699391581678602
S09262,L0240,E021,0.60809237717538
S09862,L0218,E021,0.663352139427681
S09884,L0206,E021,0.582931089561424
S09500,L0200,E021,0.558251560120856
S08510,L0243,E021,0.673465055587797
S09196,L0212,E021,0.704313058490561
S09196,L0206,E021,0.578014959795137
S08965,L0239,E021,0.483216033483754
S09533,L0212,E021,0.725735591879715
S09533,L0206,E021,0.559072567495528
S09082,L0240,E021,0.66177653179427
S08903,L0209,E021,0.603447657949946
S08862,L0227,E021,0.680332326778804
S08555,L0219,E021,0.64620737116982
S09214,L0224,E021,0.604259541370301
S08555,L0225,E021,0.666064966953904
S09646,L0221,E021,0.630112393696846
S08651,L0206,E021,0.584877090896804
S08651,L0212,E021,0.756115359921603
S09011,L0236,E021,0.623743634353467
S08625,L0224,E021,0.573658701890321
S09426,L0222,E021,0.686989829206814
S09339,L0216,E021,0.639814380059937
S09459,L0239,E021,0.654352713677146
S09877,L0242,E021,0.564274707607072
S09574,L0222,E021,0.682156146733274
S09862,L0221,E021,0.738967947771765
S08546,L0240,E021,0.631317834821115
S09626,L0217,E021,0.658903934654938
S09341,L0243,E021,0.648880602519501
S09402,L0212,E021,0.680162622917385
S08765,L0221,E021,0.6273773864616
S09156,L0242,E021,0.605385793182708
S09264,L0240,E021,0.674452537700864
S08637,L0209,E021,0.545193032052361
S09681,L0215,E021,0.597724514450862
S09362,L0229,E021,0.644522409353639
S09205,L0200,E021,0.590479739265091
S09297,L0215,E021,0.600238928377604
S09396,L0219,E021,0.542308839047639
S08750,L0209,E021,0.512535609225406
S09178,L0216,E021,0.625730996125376
S09554,L0243,E021,0.754508051175007
S09343,L0229,E021,0.599601781323491
S08816,L0212,E021,0.667447171275864
S08658,L0243,E021,0.625114283257378
S08816,L0206,E021,0.590973617884254
S08713,L0240,E021,0.605970539499085
S09345,L0206,E021,0.516684332326236
S09345,L0212,E021,0.634264284599792
S09870,L0219,E021,0.513927609334868
S09029,L0236,E021,0.51074624718772
S08899,L0240,E021,0.659924385279054
S09637,L0227,E021,0.585101826775011
S09154,L0231,E021,0.746011679386792
S09175,L0224,E021,0.587381184139033
S09646,L0212,E021,0.612749831746167
S09380,L0243,E021,0.518330550447375
S09915,L0242,E021,0.653908880662082
S08558,L0201,E021,0.699836226382814
S08815,L0216,E021,0.660527989402253
S08818,L0215,E021,0.65731252085497
S08950,L0222,E021,0.537880368700919
S09080,L0219,E021,0.67851333787083
S09476,L0200,E021,0.673542708262869
S09161,L0225,E021,0.54644546922989
S08983,L0201,E021,0.500237709366909
S09161,L0219,E021,0.519144827680315
S09677,L0242,E021,0.571388833328699
S08956,L0227,E021,0.526867855649379
S09670,L0218,E021,0.735290993042039
S09621,L0242,E021,0.58959476964168
S09684,L0201,E021,0.7396826915962
S09402,L0221,E021,0.69514696026734
S08682,L0229,E021,0.596173219116411
S09920,L0240,E021,0.546241593146233
S09580,L0222,E021,0.60303826228911
S09765,L0215,E021,0.524501685694258
S09733,L0216,E021,0.736082599583426
S08628,L0217,E021,0.624908154019084
S08809,L0231,E021,0.673172743286351
S08997,L0216,E021,0.610847278657085
S08742,L0215,E021,0.547008575505385
S09529,L0200,E021,0.711082033515075
S08935,L0225,E021,0.631235247640446
S08935,L0219,E021,0.624797176142199
S08949,L0222,E021,0.791425270176336
S09616,L0229,E021,0.672089134434227
S09086,L0209,E021,0.587179405549079
S09332,L0236,E021,0.444100216112369
S09306,L0240,E021,0.689713292340327
S09719,L0217,E021,0.756133281828698
S09446,L0209,E021,0.757952235067852
S09670,L0221,E021,0.818101415206793
S09346,L0239,E021,0.619579111297328
S08897,L0240,E021,0.652102690590675
S09613,L0222,E021,0.755546135157778
S09325,L0206,E021,0.554818331027036
S09669,L0222,E021,0.640654787102429
S09452,L0221,E021,0.575150746003388
S08843,L0206,E021,0.474280315306843
S08971,L0225,E021,0.548001087720159
S08971,L0231,E021,0.590262254791579
S09092,L0224,E021,0.608628076751112
S09065,L0209,E021,0.66441176770417
S08771,L0216,E021,0.725302936830274
S09030,L0217,E021,0.492267451131365
S08890,L0219,E021,0.662360819789698
S09203,L0218,E021,0.690151730836695
S08890,L0225,E021,0.675106378971366
S09908,L0216,E021,0.702198151022351
S09152,L0225,E021,0.69948974221952
S09152,L0231,E021,0.707720992191694
S08686,L0243,E021,0.623582000267919
S09919,L0227,E021,0.553129896726237
S08508,L0229,E021,0.656724657385099
S09448,L0229,E021,0.549787803284772
S09049,L0209,E021,0.641600638741105
S08579,L0239,E021,0.628732290569591
S09900,L0218,E021,0.657016892620683
S08889,L0224,E021,0.60956092496074
S09620,L0227,E021,0.646844880641798
S08785,L0231,E021,0.616507418464909
S09047,L0216,E021,0.61565498066334
S09387,L0222,E021,0.637359768840017
S09227,L0201,E021,0.694760518367816
S08566,L0200,E021,0.487004586417222
S09951,L0243,E021,0.586701383510971
S08652,L0239,E021,0.675918093404216
S09288,L0219,E021,0.688960582535592
S09181,L0239,E021,0.67497334810201
S08854,L0225,E021,0.598166707258378
S08854,L0231,E021,0.581356011665771
S09818,L0217,E021,0.625091929701164
S08922,L0217,E021,0.653905184934088
S08690,L0215,E021,0.661544608841122
S08766,L0221,E021,0.716792274533816
S09378,L0216,E021,0.513722708252841
S08791,L0224,E021,0.525242128021863
S09265,L0217,E021,0.607535710068773
S08594,L0222,E021,0.761134772167127
S08582,L0206,E021,0.526024907294734
S09964,L0225,E021,0.635251326799731
S09767,L0236,E021,0.612441756260688
S09964,L0231,E021,0.629931630414167
S09234,L0216,E021,0.681266870883522
S09540,L0239,E021,0.476414942040993
S08875,L0243,E021,0.610031261006003
S08725,L0227,E021,0.623749073307915
S09125,L0242,E021,0.62426763422195
S08707,L0206,E021,0.550836407296295
S08702,L0221,E021,0.661488156742681
S09899,L0201,E021,0.66965722561617
S09532,L0209,E021,0.678476277997292
S09377,L0219,E021,0.529256181362022
S09377,L0225,E021,0.550801053533895
S09259,L0236,E021,0.565361618039648
S08683,L0216,E021,0.746976888605142
S09641,L0215,E021,0.585886565235891
S09740,L0218,E021,0.679694152918504
S09904,L0206,E021,0.557050559292117
S09904,L0212,E021,0.703292309668041
S09581,L0209,E021,0.5833773109543
S09606,L0231,E021,0.633826442849715
S09952,L0239,E021,0.667884552173832
S08723,L0221,E021,0.730089322835318
S08793,L0229,E021,0.540906752966321
S09000,L0240,E021,0.6254012901872
S09455,L0209,E021,0.771751358187138
S08767,L0218,E021,0.714593553499835
S08781,L0212,E021,0.559573058193879
S09308,L0217,E021,0.496884631923385
S09793,L0212,E021,0.609671811832586
S09261,L0221,E021,0.618641482074638
S09793,L0206,E021,0.506355375538268
S08532,L0227,E021,0.659250569318097
S09155,L0218,E021,0.692703737214101
S09525,L0216,E021,0.54484523582934
S09274,L0240,E021,0.434658913760083
S09935,L0240,E021,0.600888495516415
S09892,L0206,E021,0.528974086398416
S08987,L0218,E021,0.671861036651028
S09314,L0219,E021,0.479173246329819
S09830,L0209,E021,0.726983055183645
S08722,L0240,E021,0.646795118870131
S09398,L0243,E021,0.540366948634622
S09546,L0229,E021,0.573380263357314
S09715,L0239,E021,0.654688540272567
S08993,L0224,E021,0.509360773549169
S09136,L0231,E021,0.641469665251342
S08844,L0239,E021,0.629212544294554
S09827,L0215,E021,0.776863054401925
S09248,L0212,E021,0.708676370023406
S09321,L0219,E021,0.643862410835397
S09321,L0225,E021,0.678502716106343
S09841,L0218,E021,0.541777945637264
S09061,L0217,E021,0.655853677207072
S09907,L0218,E021,0.646486979691121
S09515,L0225,E021,0.641883801391084
S09069,L0227,E021,0.627326801832594
S09515,L0219,E021,0.621293319870276
S08928,L0229,E021,0.764622501759442
S09573,L0215,E021,0.714884287607691
S09811,L0219,E021,0.677877208204696
S08752,L0236,E021,0.527674253841077
S09865,L0206,E021,0.528786412109957
S08899,L0200,E021,0.73973902071358
S09861,L0242,E021,0.588350276630784
S09142,L0217,E021,0.587437546577736
S09564,L0231,E021,0.645750044192246
S09586,L0243,E021,0.496321454159845
S09034,L0225,E021,0.619285610125623
S09034,L0219,E021,0.609675297241617
S09208,L0243,E021,0.616313798068913
S09205,L0240,E021,0.590478763638906
S09907,L0221,E021,0.65231866413415
S09264,L0200,E021,0.667116176002563
S09282,L0236,E021,0.551021989150163
S09844,L0206,E021,0.538819388477391
S09844,L0212,E021,0.593585696188919
S09856,L0215,E021,0.665367323956169
S09485,L0224,E021,0.639146589468256
S08916,L0217,E021,0.559353333244567
S08939,L0209,E021,0.5841925078356
S09923,L0239,E021,0.653928021804616
S09589,L0200,E021,0.436425119239174
S09803,L0209,E021,0.614412737558182
S08836,L0227,E021,0.571525715813031
S09717,L0240,E021,0.521952727264135
S08952,L0212,E021,0.697308560972848
S08798,L0215,E021,0.545797781931
S08751,L0215,E021,0.642257002893379
S09386,L0222,E021,0.709181612180466
S08952,L0206,E021,0.547248157874958
S08943,L0221,E021,0.698087135459872
S08759,L0219,E021,0.52754016559329
S08759,L0225,E021,0.554614973132547
S09343,L0242,E021,0.495846890740575
S09740,L0221,E021,0.706979202361646
S08723,L0218,E021,0.701571303015574
S08512,L0240,E021,0.561379329622074
S09281,L0215,E021,0.723407847725757
S09366,L0206,E021,0.484074316958806
S09362,L0242,E021,0.53409595323245
S08923,L0217,E021,0.674921397082452
S09866,L0224,E021,0.428175052973491
S09577,L0243,E021,0.651294563670502
S09094,L0243,E021,0.607476824853282
S09261,L0218,E021,0.652768690545181
S09082,L0200,E021,0.707173560869439
S09649,L0221,E021,0.519341517731388
S09655,L0239,E021,0.610384705338347
S08743,L0236,E019,0.46333820216021
S09589,L0224,E019,0.44917493130938
S09759,L0206,E019,0.438311689711725
S08916,L0227,E019,0.518289019352945
S09892,L0218,E019,0.569765788468447
S09812,L0222,E019,0.577036719052323
S09277,L0242,E019,0.540355613666946
S08820,L0240,E019,0.549441938920146
S09181,L0243,E019,0.60974552013647
S09934,L0201,E019,0.600094313050014
S08652,L0243,E019,0.706109483068745
S09040,L0209,E019,0.697396325139259
S09259,L0217,E019,0.609068242682037
S09716,L0212,E019,0.783106680017955
S09716,L0206,E019,0.573153995902001
S08891,L0216,E019,0.621639619021334
S09377,L0239,E019,0.55075624834206
S08923,L0227,E019,0.657878653628793
S08574,L0240,E019,0.603290283013708
S09704,L0215,E019,0.632471756807584
S09899,L0221,E019,0.677755205546937
S09474,L0201,E019,0.598139938347245
S08579,L0243,E019,0.645101757247126
S09877,L0227,E019,0.610375577947083
S09078,L0222,E019,0.486615713770041
S08685,L0225,E019,0.633872699897584
S09082,L0224,E019,0.585855707855282
S08685,L0231,E019,0.697500193917802
S08653,L0209,E019,0.613525824759747
S09144,L0222,E019,0.667739889559197
S08911,L0242,E019,0.498145939686956
S09338,L0212,E019,0.673684472302012
S08578,L0222,E019,0.673205177698107
S09350,L0201,E019,0.627091806271314
S08817,L0229,E019,0.667208696055706
S08899,L0224,E019,0.564465665024292
S08582,L0218,E019,0.598193334410682
S08795,L0225,E019,0.630061176356823
S09509,L0209,E019,0.715081051329901
S08795,L0231,E019,0.608916683863568
S09156,L0227,E019,0.671140827557937
S08707,L0218,E019,0.655196886616634
S09515,L0239,E019,0.598837429835884
S09866,L0216,E019,0.40195004502581
S09510,L0236,E019,0.547372755121756
S08929,L0242,E019,0.486291847235017
S09752,L0229,E019,0.716914526752455
S08600,L0212,E019,0.683485340955434
S09903,L0240,E019,0.480512292357791
S09321,L0239,E019,0.731633661957706
S08732,L0231,E019,0.616929732073447
S09073,L0231,E019,0.618588363968962
S09961,L0209,E019,0.579683040038691
S09231,L0212,E019,0.581661468762991
S09264,L0224,E019,0.608470721874057
S09365,L0229,E019,0.513051751934538
S09543,L0206,E019,0.429951437139982
S08590,L0222,E019,0.481137552942679
S09543,L0212,E019,0.568224168080611
S09596,L0222,E019,0.631323593897406
S09314,L0239,E019,0.541046409842461
S08836,L0201,E019,0.611626763462451
S09088,L0240,E019,0.573265612419803
S09346,L0243,E019,0.587200367569427
S09363,L0212,E019,0.601562493359546
S09317,L0231,E019,0.608240631769345
S09969,L0229,E019,0.704892530705642
S09234,L0225,E019,0.68988299927746
S08532,L0201,E019,0.628506384096376
S09406,L0236,E019,0.549714669362035
S09234,L0219,E019,0.679628840287464
S08752,L0217,E019,0.523249469998204
S08987,L0200,E019,0.656480144256266
S09587,L0201,E019,0.546910614187781
S09913,L0215,E019,0.629246060459638
S09894,L0231,E019,0.589226140214769
S08883,L0216,E019,0.560019594486526
S09951,L0217,E019,0.576229583825758
S08710,L0229,E019,0.627407517717488
S08683,L0219,E019,0.645328110131811
S09034,L0239,E019,0.649701660915836
S08782,L0229,E019,0.721049164435273
S09366,L0218,E019,0.540982363985382
S09841,L0200,E019,0.483264906725813
S09569,L0212,E019,0.736141571297679
S09282,L0217,E019,0.631344429363945
S09111,L0212,E019,0.746340340920696
S09111,L0206,E019,0.575507157522461
S08725,L0215,E019,0.666635026228414
S09029,L0242,E019,0.497367999946436
S08575,L0231,E019,0.631998075188193
S08575,L0225,E019,0.645161178386313
S09450,L0209,E019,0.623842647688196
S08660,L0209,E019,0.625590798789112
S09811,L0239,E019,0.655497525022605
S08686,L0217,E019,0.531773032009803
S09525,L0219,E019,0.482743217930112
S08780,L0240,E019,0.64609612515624
S09865,L0218,E019,0.632494692094334
S09280,L0242,E019,0.568814870766889
S08739,L0227,E019,0.712352033674926
S09069,L0215,E019,0.641267771093841
S09271,L0240,E019,0.62508995204165
S08767,L0200,E019,0.706642213087742
S09483,L0201,E019,0.620292115539794
S08759,L0239,E019,0.509284009879992
S09628,L0240,E019,0.603353746329973
S08576,L0206,E019,0.543350732219144
S09342,L0229,E019,0.601123479533573
S09714,L0240,E019,0.560616769816124
S09155,L0200,E019,0.678023752336549
S09655,L0243,E019,0.713268087339825
S08613,L0216,E019,0.62541809893404
S09161,L0239,E019,0.550152506637487
S08983,L0221,E019,0.546440016646257
S09080,L0239,E019,0.724996786146992
S09911,L0227,E019,0.69877064436627
S09900,L0200,E019,0.564842942393737
S08540,L0240,E019,0.613492171088227
S09922,L0209,E019,0.569307159866972
S09227,L0218,E019,0.693003576267196
S08558,L0221,E019,0.734576844622455
S08905,L0209,E019,0.642229537470846
S09893,L0225,E019,0.707446555404763
S09893,L0231,E019,0.662297640826733
S08771,L0219,E019,0.637993096815062
S08771,L0225,E019,0.680194691491496
S09255,L0215,E019,0.424023089308973
S09818,L0227,E019,0.664712332790774
S09908,L0219,E019,0.635824380599747
S09923,L0243,E019,0.621014682642082
S08922,L0227,E019,0.687252277388407
S09719,L0227,E019,0.697020405059609
S09753,L0229,E019,0.531483043999548
S09673,L0231,E019,0.661160463699507
S08935,L0239,E019,0.535656965857267
S09351,L0201,E019,0.548084271127231
S08895,L0227,E019,0.626628574672666
S08800,L0242,E019,0.601575748536463
S09047,L0219,E019,0.582555065791265
S09297,L0212,E019,0.620088964664802
S09297,L0206,E019,0.503681822738634
S08837,L0229,E019,0.727030241633871
S09571,L0200,E019,0.713215726396254
S09681,L0212,E019,0.669154880853772
S09681,L0206,E019,0.494742363954995
S09620,L0201,E019,0.678719867716197
S09770,L0242,E019,0.542061333369474
S09203,L0200,E019,0.72510017373079
S09919,L0201,E019,0.58058979801839
S09684,L0221,E019,0.767390449889816
S09378,L0225,E019,0.551300710002667
S09378,L0219,E019,0.552469959519794
S08703,L0206,E019,0.452627899434627
S09094,L0217,E019,0.547052334610486
S09577,L0217,E019,0.665339631477062
S08890,L0239,E019,0.644296877769116
S08637,L0236,E019,0.545526836264634
S09857,L0209,E019,0.62551298154081
S09542,L0216,E019,0.55650421781566
S09553,L0231,E019,0.54320144998178
S09553,L0225,E019,0.552607535238452
S08815,L0225,E019,0.687325530090826
S08750,L0236,E019,0.466118093606432
S08815,L0219,E019,0.680683745907811
S08844,L0243,E019,0.56230235723792
S08807,L0222,E019,0.558250086866582
S09529,L0224,E019,0.537154025130584
S09676,L0206,E019,0.542120069424893
S09715,L0243,E019,0.622039248598461
S09626,L0229,E019,0.667340374401624
S08636,L0242,E019,0.606507647839129
S08961,L0242,E019,0.419392223331848
S08903,L0236,E019,0.524573153939402
S09288,L0239,E019,0.530095950721088
S09325,L0218,E019,0.625538594228918
S09315,L0216,E019,0.64140813742587
S09952,L0243,E019,0.668653865906693
S09227,L0221,E019,0.716347035362692
S08843,L0218,E019,0.581954209457051
S09245,L0240,E019,0.63595898370702
S09480,L0242,E019,0.459320868409996
S09733,L0219,E019,0.658469381426885
S08997,L0225,E019,0.594034654127353
S09586,L0217,E019,0.501797097721539
S09426,L0209,E019,0.645932788796036
S08997,L0219,E019,0.605367449963482
S08727,L0222,E019,0.689127910709586
S08867,L0216,E019,0.659934432344977
S09476,L0224,E019,0.554845101671165
S09140,L0200,E019,0.663292857466161
S09540,L0243,E019,0.456787572708703
S09574,L0209,E019,0.654419756570844
S09615,L0212,E019,0.688744858131912
S08956,L0201,E019,0.478566047992222
S09152,L0222,E019,0.717362662543296
S08911,L0229,E019,0.600529343929835
S09828,L0221,E019,0.771069588812976
S08529,L0239,E019,0.545078629948486
S09088,L0200,E019,0.533939262232778
S09861,L0227,E019,0.711351999502668
S09580,L0209,E019,0.581671799198704
S08971,L0222,E019,0.625627260126034
S09678,L0217,E019,0.560803553649972
S09164,L0217,E019,0.650602442667399
S09205,L0224,E019,0.481067225864815
S08625,L0216,E019,0.648208415253947
S08628,L0229,E019,0.791921044141128
S09214,L0216,E019,0.704695674492591
S09175,L0231,E019,0.701478550905369
S08644,L0243,E019,0.566173385967334
S09339,L0219,E019,0.643762522857326
S09824,L0240,E019,0.574940715734729
S08862,L0215,E019,0.704754751386125
S08949,L0209,E019,0.75937160909426
S09277,L0229,E019,0.689981056752169
S09086,L0236,E019,0.525796422288707
S09884,L0218,E019,0.682268826460287
S09500,L0224,E019,0.505536983133692
S09637,L0201,E019,0.530519375453181
S09767,L0242,E019,0.599570184582083
S08690,L0212,E019,0.675788044168508
S08690,L0206,E019,0.561688386485164
S08854,L0222,E019,0.637389974658024
S08682,L0215,E019,0.553464013266008
S08574,L0200,E019,0.664290442080347
S09193,L0239,E019,0.606018145708612
S09831,L0221,E019,0.664333072305158
S09977,L0221,E019,0.676637625806421
S09178,L0225,E019,0.668481584365938
S09178,L0219,E019,0.616838470271408
S08778,L0240,E019,0.480943776484922
S08794,L0239,E019,0.646911714465528
S09352,L0201,E019,0.627238890101394
S08785,L0222,E019,0.584864557201532
S08929,L0229,E019,0.509717944075598
S08950,L0209,E019,0.588937385494235
S09752,L0242,E019,0.562166078844409
S09451,L0239,E019,0.643389008027544
S09689,L0217,E019,0.622678621444858
S09616,L0215,E019,0.646930695087253
S08817,L0242,E019,0.587083921900726
S09615,L0221,E019,0.721817854153654
S08627,L0243,E019,0.574811416764582
S09265,L0229,E019,0.650484441388682
S09228,L0243,E019,0.607562743083869
S09579,L0201,E019,0.573078268263906
